model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,169,"",68.15561767741333,62.969101950749284,5.186515726664048
national_anchored,national_draw,170,"",69.82781116429454,62.969101950749284,6.858709213545261
national_anchored,national_draw,171,"",54.783704283645186,62.969101950749284,-8.185397667104098
national_anchored,national_draw,172,"",71.564241659028,62.969101950749284,8.595139708278715
national_anchored,national_draw,173,"",67.73870843981122,62.969101950749284,4.769606489061935
national_anchored,national_draw,174,"",71.92473201898723,62.969101950749284,8.955630068237944
national_anchored,national_draw,175,"",70.75936665435664,62.969101950749284,7.790264703607356
national_anchored,national_draw,176,"",58.61086252904071,62.969101950749284,-4.358239421708575
national_anchored,national_draw,177,"",71.23343110958888,62.969101950749284,8.264329158839594
national_anchored,national_draw,178,"",58.49637435654215,62.969101950749284,-4.472727594207136
national_anchored,national_draw,179,"",62.17547055760719,62.969101950749284,-0.7936313931420926
national_anchored,national_draw,180,"",55.765931044553206,62.969101950749284,-7.203170906196078
national_anchored,national_draw,181,"",64.53050281472308,62.969101950749284,1.5614008639737946
national_anchored,national_draw,182,"",69.84228636197471,62.969101950749284,6.873184411225431
national_anchored,national_draw,183,"",57.07988012385008,62.969101950749284,-5.8892218268992025
national_anchored,national_draw,184,"",74.19964402231928,62.969101950749284,11.230542071569992
national_anchored,national_draw,185,"",62.44040983991207,62.969101950749284,-0.5286921108372127
national_anchored,national_draw,186,"",61.559874170345076,62.969101950749284,-1.4092277804042084
national_anchored,national_draw,187,"",63.60039230532561,62.969101950749284,0.6312903545763291
national_anchored,national_draw,188,"",62.691767227279925,62.969101950749284,-0.27733472346935883
national_anchored,national_draw,189,"",64.35799382116112,62.969101950749284,1.3888918704118325
national_anchored,national_draw,190,"",64.37539129603202,62.969101950749284,1.4062893452827367
national_anchored,national_draw,191,"",68.15179978920364,62.969101950749284,5.182697838454352
national_anchored,national_draw,192,"",70.76299064739727,62.969101950749284,7.79388869664799
national_anchored,national_draw,193,"",62.205646647429035,62.969101950749284,-0.7634553033202494
national_anchored,national_draw,194,"",70.9836202670218,62.969101950749284,8.014518316272522
national_anchored,national_draw,195,"",58.97513153652065,62.969101950749284,-3.9939704142286345
national_anchored,national_draw,196,"",69.38739444572055,62.969101950749284,6.418292494971261
national_anchored,national_draw,197,"",71.92186744869204,62.969101950749284,8.952765497942757
national_anchored,national_draw,198,"",63.71919002878397,62.969101950749284,0.7500880780346861
national_anchored,national_draw,199,"",69.8239032533278,62.969101950749284,6.854801302578515
national_anchored,national_draw,200,"",67.00273546842845,62.969101950749284,4.033633517679171
national_anchored,national_draw,201,"",69.2647488264668,62.969101950749284,6.295646875717516
national_anchored,national_draw,202,"",65.28961163467038,62.969101950749284,2.3205096839210952
national_anchored,national_draw,203,"",64.35668964532165,62.969101950749284,1.3875876945723675
national_anchored,national_draw,204,"",64.98816235368791,62.969101950749284,2.019060402938628
national_anchored,national_draw,205,"",55.93351417751089,62.969101950749284,-7.035587773238397
national_anchored,national_draw,206,"",69.01018293570628,62.969101950749284,6.041080984956999
national_anchored,national_draw,207,"",61.92926293359836,62.969101950749284,-1.0398390171509249
national_anchored,national_draw,208,"",63.76078977564921,62.969101950749284,0.791687824899924
national_anchored,national_draw,209,"",60.974303834976375,62.969101950749284,-1.9947981157729089
national_anchored,national_draw,210,"",60.2138908391896,62.969101950749284,-2.7552111115596816
national_anchored,national_draw,211,"",66.27328337624303,62.969101950749284,3.304181425493745
national_anchored,national_draw,212,"",69.24556936266127,62.969101950749284,6.276467411911987
