model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
national_anchored,794,reference,187.0,35.0,148.0,163.0,8.0,13.0,23.0,NaN,NaN
national_anchored,795,calibration,209.0,20.0,126.0,166.0,10.0,14.0,32.0,16.697559353731098,NaN
national_anchored,796,reference,223.0,34.0,109.0,161.0,10.0,13.0,27.0,NaN,NaN
national_anchored,797,calibration,229.0,45.0,83.0,171.0,9.0,13.0,27.0,37.95300087276486,NaN
national_anchored,798,reference,205.0,20.0,151.0,157.0,9.0,12.0,23.0,NaN,NaN
national_anchored,799,calibration,213.0,32.0,126.0,162.0,10.0,12.0,22.0,13.650237750728518,NaN
national_anchored,800,reference,180.0,38.0,152.0,166.0,11.0,12.0,18.0,NaN,NaN
national_anchored,801,calibration,208.0,38.0,128.0,157.0,9.0,13.0,24.0,13.11206830628787,NaN
national_anchored,802,reference,157.0,43.0,153.0,170.0,10.0,12.0,32.0,NaN,NaN
national_anchored,803,calibration,208.0,42.0,99.0,176.0,9.0,11.0,32.0,23.509232770889835,NaN
national_anchored,804,reference,153.0,29.0,185.0,160.0,11.0,14.0,25.0,NaN,NaN
national_anchored,805,calibration,203.0,38.0,120.0,162.0,9.0,12.0,33.0,14.28314954879507,NaN
national_anchored,806,reference,205.0,30.0,166.0,140.0,6.0,12.0,18.0,NaN,NaN
national_anchored,807,calibration,225.0,25.0,140.0,140.0,9.0,12.0,26.0,25.522071140666238,NaN
national_anchored,808,reference,209.0,30.0,137.0,160.0,9.0,13.0,19.0,NaN,NaN
national_anchored,809,calibration,190.0,38.0,147.0,155.0,10.0,13.0,24.0,16.147995602478172,NaN
national_anchored,810,reference,199.0,35.0,128.0,173.0,9.0,14.0,19.0,NaN,NaN
national_anchored,811,calibration,176.0,40.0,145.0,168.0,10.0,14.0,24.0,20.038328168076294,NaN
national_anchored,812,reference,217.0,39.0,106.0,169.0,9.0,12.0,25.0,NaN,NaN
national_anchored,813,calibration,209.0,38.0,105.0,175.0,10.0,12.0,28.0,19.322808941442705,NaN
national_anchored,814,reference,167.0,38.0,156.0,167.0,11.0,12.0,26.0,NaN,NaN
national_anchored,815,calibration,162.0,22.0,215.0,137.0,9.0,13.0,19.0,70.08206863892586,NaN
national_anchored,816,reference,206.0,39.0,120.0,168.0,9.0,13.0,22.0,NaN,NaN
national_anchored,817,calibration,213.0,38.0,106.0,178.0,9.0,13.0,20.0,20.523984554027127,NaN
national_anchored,818,reference,233.0,45.0,74.0,178.0,9.0,11.0,27.0,NaN,NaN
national_anchored,819,calibration,225.0,36.0,136.0,136.0,9.0,10.0,25.0,26.429232346427245,NaN
national_anchored,820,reference,216.0,33.0,143.0,147.0,8.0,12.0,18.0,NaN,NaN
national_anchored,821,calibration,222.0,45.0,93.0,173.0,9.0,12.0,23.0,29.021072338706272,NaN
national_anchored,822,reference,232.0,43.0,83.0,169.0,8.0,13.0,29.0,NaN,NaN
national_anchored,823,calibration,199.0,27.0,134.0,174.0,7.0,12.0,24.0,14.330467707685894,NaN
national_anchored,824,reference,216.0,20.0,160.0,134.0,10.0,12.0,25.0,NaN,NaN
national_anchored,825,calibration,161.0,17.0,258.0,103.0,6.0,12.0,20.0,118.52566719821321,NaN
national_anchored,826,reference,185.0,43.0,115.0,186.0,10.0,12.0,26.0,NaN,NaN
national_anchored,827,calibration,238.0,31.0,85.0,170.0,10.0,13.0,30.0,40.63208163766086,NaN
national_anchored,828,reference,224.0,38.0,84.0,180.0,10.0,14.0,27.0,NaN,NaN
national_anchored,829,calibration,167.0,26.0,182.0,159.0,10.0,13.0,20.0,39.95011501149739,NaN
national_anchored,830,reference,190.0,38.0,136.0,165.0,9.0,12.0,27.0,NaN,NaN
national_anchored,831,calibration,194.0,38.0,142.0,158.0,8.0,13.0,24.0,13.930304331693687,NaN
national_anchored,832,reference,208.0,36.0,126.0,162.0,11.0,13.0,21.0,NaN,NaN
national_anchored,833,calibration,214.0,24.0,153.0,140.0,9.0,13.0,24.0,24.600765609803307,NaN
national_anchored,834,reference,215.0,38.0,90.0,184.0,10.0,13.0,27.0,NaN,NaN
national_anchored,835,calibration,238.0,35.0,96.0,164.0,10.0,11.0,23.0,33.769579585506406,NaN
national_anchored,836,reference,225.0,35.0,130.0,146.0,12.0,11.0,18.0,NaN,NaN
national_anchored,837,calibration,149.0,30.0,172.0,173.0,11.0,13.0,29.0,45.30145677063561,NaN
national_anchored,838,reference,197.0,16.0,154.0,162.0,9.0,13.0,26.0,NaN,NaN
national_anchored,839,calibration,224.0,40.0,100.0,163.0,11.0,13.0,26.0,24.826680622881458,NaN
national_anchored,840,reference,217.0,22.0,148.0,147.0,8.0,10.0,25.0,NaN,NaN
national_anchored,841,calibration,192.0,26.0,179.0,143.0,6.0,12.0,19.0,34.32077170907351,NaN
national_anchored,842,reference,174.0,43.0,130.0,178.0,10.0,12.0,30.0,NaN,NaN
national_anchored,843,calibration,217.0,38.0,95.0,174.0,11.0,12.0,30.0,25.9473670098936,NaN
national_anchored,844,reference,176.0,24.0,186.0,151.0,7.0,12.0,21.0,NaN,NaN
national_anchored,845,calibration,200.0,34.0,150.0,145.0,11.0,13.0,24.0,18.757775486249837,NaN
national_anchored,846,reference,167.0,21.0,214.0,134.0,8.0,12.0,21.0,NaN,NaN
national_anchored,847,calibration,229.0,25.0,155.0,129.0,7.0,11.0,21.0,36.09527207165307,NaN
national_anchored,848,reference,171.0,23.0,189.0,149.0,9.0,13.0,23.0,NaN,NaN
national_anchored,849,calibration,200.0,41.0,123.0,162.0,10.0,13.0,28.0,13.242529362054515,NaN
national_anchored,850,reference,170.0,32.0,133.0,187.0,10.0,14.0,31.0,NaN,NaN
national_anchored,851,calibration,152.0,36.0,164.0,172.0,10.0,13.0,30.0,39.80292183152969,NaN
national_anchored,852,reference,185.0,21.0,181.0,150.0,8.0,13.0,19.0,NaN,NaN
national_anchored,853,calibration,209.0,43.0,105.0,171.0,11.0,12.0,26.0,19.19238199100545,NaN
national_anchored,854,reference,231.0,37.0,94.0,165.0,11.0,13.0,26.0,NaN,NaN
national_anchored,855,calibration,156.0,23.0,219.0,139.0,10.0,13.0,17.0,75.17964985790563,NaN
national_anchored,856,reference,197.0,37.0,140.0,158.0,8.0,13.0,24.0,NaN,NaN
national_anchored,857,calibration,211.0,21.0,165.0,138.0,10.0,12.0,20.0,30.23853161472469,NaN
national_anchored,858,reference,225.0,44.0,78.0,179.0,8.0,14.0,29.0,NaN,NaN
national_anchored,859,calibration,224.0,38.0,88.0,181.0,11.0,13.0,22.0,33.81165409590842,NaN
national_anchored,860,reference,189.0,39.0,144.0,163.0,6.0,13.0,23.0,NaN,NaN
national_anchored,861,calibration,225.0,39.0,109.0,156.0,10.0,13.0,25.0,22.41929721590792,NaN
national_anchored,862,reference,179.0,22.0,173.0,160.0,9.0,12.0,22.0,NaN,NaN
national_anchored,863,calibration,199.0,38.0,134.0,153.0,11.0,14.0,28.0,13.96774591312467,NaN
national_anchored,864,reference,186.0,42.0,108.0,190.0,11.0,13.0,27.0,NaN,NaN
national_anchored,865,calibration,211.0,27.0,129.0,165.0,10.0,12.0,23.0,13.790625309354166,NaN
national_anchored,866,reference,231.0,45.0,75.0,178.0,10.0,12.0,26.0,NaN,NaN
national_anchored,867,calibration,186.0,38.0,127.0,181.0,8.0,12.0,25.0,18.18813956953913,NaN
national_anchored,868,reference,198.0,37.0,139.0,160.0,10.0,13.0,20.0,NaN,NaN
national_anchored,869,calibration,199.0,36.0,145.0,147.0,9.0,13.0,28.0,17.05563478643712,NaN
national_anchored,870,reference,199.0,34.0,138.0,160.0,12.0,13.0,21.0,NaN,NaN
national_anchored,871,calibration,210.0,22.0,160.0,146.0,8.0,11.0,20.0,24.784839980109194,NaN
national_anchored,872,reference,166.0,34.0,150.0,177.0,10.0,12.0,28.0,NaN,NaN
national_anchored,873,calibration,227.0,42.0,84.0,173.0,9.0,14.0,28.0,36.241704666336105,NaN
national_anchored,874,reference,193.0,23.0,178.0,142.0,10.0,12.0,19.0,NaN,NaN
national_anchored,875,calibration,205.0,27.0,160.0,145.0,8.0,12.0,20.0,23.301353024090385,NaN
national_anchored,876,reference,176.0,37.0,150.0,166.0,10.0,12.0,26.0,NaN,NaN
national_anchored,877,calibration,190.0,34.0,150.0,159.0,9.0,13.0,22.0,16.195880099962512,NaN
national_anchored,878,reference,214.0,38.0,107.0,170.0,9.0,14.0,25.0,NaN,NaN
national_anchored,879,calibration,215.0,28.0,108.0,177.0,4.0,13.0,32.0,21.672124602450626,NaN
national_anchored,880,reference,217.0,43.0,92.0,174.0,11.0,13.0,27.0,NaN,NaN
national_anchored,881,calibration,225.0,38.0,104.0,166.0,10.0,13.0,21.0,23.2512643653688,NaN
national_anchored,882,reference,166.0,33.0,157.0,174.0,9.0,14.0,24.0,NaN,NaN
national_anchored,883,calibration,191.0,34.0,138.0,173.0,7.0,13.0,21.0,14.666605880548335,NaN
national_anchored,884,reference,212.0,43.0,96.0,179.0,8.0,13.0,26.0,NaN,NaN
national_anchored,885,calibration,172.0,22.0,207.0,128.0,10.0,14.0,24.0,63.35272285700178,NaN
national_anchored,886,reference,180.0,16.0,211.0,132.0,4.0,12.0,22.0,NaN,NaN
national_anchored,887,calibration,212.0,41.0,98.0,174.0,11.0,13.0,28.0,23.290747829752807,NaN
national_anchored,888,reference,154.0,29.0,182.0,164.0,10.0,13.0,25.0,NaN,NaN
national_anchored,889,calibration,151.0,43.0,148.0,183.0,10.0,14.0,28.0,39.34162273853002,NaN
national_anchored,890,reference,187.0,44.0,116.0,179.0,10.0,11.0,30.0,NaN,NaN
national_anchored,891,calibration,211.0,38.0,119.0,161.0,9.0,12.0,27.0,14.235152600701706,NaN
national_anchored,892,reference,168.0,43.0,150.0,173.0,7.0,13.0,23.0,NaN,NaN
national_anchored,893,calibration,236.0,46.0,72.0,173.0,10.0,13.0,27.0,49.482413818674516,NaN
national_anchored,894,reference,139.0,46.0,155.0,191.0,7.0,12.0,27.0,NaN,NaN
national_anchored,895,calibration,148.0,27.0,216.0,140.0,10.0,14.0,22.0,75.67228942641198,NaN
national_anchored,896,reference,196.0,30.0,142.0,163.0,7.0,14.0,25.0,NaN,NaN
national_anchored,897,calibration,224.0,28.0,160.0,125.0,9.0,13.0,18.0,37.68350803543332,NaN
national_anchored,898,reference,190.0,39.0,130.0,173.0,6.0,12.0,27.0,NaN,NaN
national_anchored,899,calibration,204.0,25.0,177.0,129.0,10.0,13.0,19.0,38.88432961308689,NaN
national_anchored,900,reference,169.0,41.0,156.0,165.0,11.0,11.0,24.0,NaN,NaN
national_anchored,901,calibration,166.0,40.0,150.0,173.0,11.0,12.0,25.0,26.935846358289833,NaN
national_anchored,902,reference,184.0,40.0,130.0,171.0,11.0,14.0,27.0,NaN,NaN
national_anchored,903,calibration,209.0,33.0,154.0,139.0,10.0,14.0,18.0,23.831953070666817,NaN
national_anchored,904,reference,196.0,39.0,121.0,173.0,9.0,14.0,25.0,NaN,NaN
national_anchored,905,calibration,177.0,39.0,134.0,181.0,8.0,12.0,26.0,21.52138190590094,NaN
national_anchored,906,reference,209.0,41.0,118.0,170.0,7.0,11.0,21.0,NaN,NaN
national_anchored,907,calibration,213.0,23.0,150.0,147.0,9.0,10.0,25.0,21.1363233532638,NaN
national_anchored,908,reference,208.0,42.0,102.0,171.0,10.0,12.0,32.0,NaN,NaN
national_anchored,909,calibration,194.0,31.0,123.0,182.0,7.0,12.0,28.0,17.536042331696716,NaN
national_anchored,910,reference,217.0,36.0,118.0,157.0,10.0,14.0,25.0,NaN,NaN
national_anchored,911,calibration,168.0,38.0,163.0,158.0,8.0,13.0,29.0,29.429131485472237,NaN
national_anchored,912,reference,176.0,20.0,190.0,141.0,8.0,14.0,28.0,NaN,NaN
national_anchored,913,calibration,155.0,35.0,186.0,157.0,11.0,13.0,20.0,48.201330346115185,NaN
national_anchored,914,reference,203.0,36.0,122.0,164.0,10.0,14.0,28.0,NaN,NaN
national_anchored,915,calibration,210.0,41.0,108.0,172.0,8.0,12.0,26.0,17.80732971897852,NaN
national_anchored,916,reference,221.0,18.0,127.0,171.0,8.0,14.0,18.0,NaN,NaN
national_anchored,917,calibration,157.0,36.0,175.0,158.0,9.0,13.0,29.0,40.85497423435311,NaN
national_anchored,918,reference,179.0,38.0,161.0,157.0,11.0,13.0,18.0,NaN,NaN
national_anchored,919,calibration,177.0,22.0,199.0,138.0,9.0,13.0,19.0,52.70043546291869,NaN
national_anchored,920,reference,180.0,21.0,205.0,127.0,9.0,13.0,22.0,NaN,NaN
national_anchored,921,calibration,203.0,43.0,98.0,183.0,10.0,12.0,28.0,25.772807355908494,NaN
national_anchored,922,reference,177.0,38.0,149.0,164.0,9.0,12.0,28.0,NaN,NaN
national_anchored,923,calibration,214.0,26.0,143.0,143.0,10.0,13.0,28.0,20.69584939785965,NaN
national_anchored,924,reference,209.0,42.0,100.0,177.0,10.0,12.0,27.0,NaN,NaN
national_anchored,925,calibration,218.0,38.0,112.0,161.0,10.0,13.0,25.0,17.73146589956198,NaN
national_anchored,926,reference,202.0,42.0,104.0,181.0,7.0,13.0,28.0,NaN,NaN
national_anchored,927,calibration,201.0,37.0,147.0,155.0,9.0,12.0,16.0,16.073102381525533,NaN
national_anchored,928,reference,155.0,46.0,139.0,187.0,10.0,13.0,27.0,NaN,NaN
national_anchored,929,calibration,177.0,27.0,154.0,176.0,8.0,12.0,23.0,23.844394885593648,NaN
national_anchored,930,reference,200.0,46.0,93.0,188.0,8.0,13.0,29.0,NaN,NaN
national_anchored,931,calibration,187.0,43.0,116.0,182.0,9.0,12.0,28.0,20.991486074433436,NaN
national_anchored,932,reference,229.0,34.0,96.0,172.0,11.0,12.0,23.0,NaN,NaN
national_anchored,933,calibration,241.0,46.0,75.0,170.0,12.0,11.0,22.0,49.61061015752789,NaN
national_anchored,934,reference,234.0,38.0,98.0,158.0,10.0,13.0,26.0,NaN,NaN
national_anchored,935,calibration,199.0,44.0,109.0,175.0,10.0,12.0,28.0,18.67526122734594,NaN
national_anchored,936,reference,237.0,41.0,82.0,168.0,11.0,12.0,26.0,NaN,NaN
national_anchored,937,calibration,191.0,39.0,138.0,163.0,11.0,13.0,22.0,13.652735407546647,NaN
national_anchored,938,reference,203.0,39.0,137.0,153.0,10.0,12.0,23.0,NaN,NaN
national_anchored,939,calibration,208.0,36.0,111.0,173.0,10.0,12.0,27.0,16.33271744449873,NaN
national_anchored,940,reference,143.0,39.0,166.0,179.0,10.0,13.0,27.0,NaN,NaN
national_anchored,941,calibration,199.0,38.0,131.0,164.0,9.0,14.0,22.0,12.03664930522159,NaN
national_anchored,942,reference,226.0,24.0,166.0,117.0,9.0,13.0,22.0,NaN,NaN
national_anchored,943,calibration,201.0,38.0,128.0,162.0,11.0,12.0,25.0,12.052615452326148,NaN
national_anchored,944,reference,185.0,28.0,191.0,130.0,9.0,13.0,21.0,NaN,NaN
national_anchored,945,calibration,218.0,41.0,87.0,181.0,9.0,14.0,27.0,32.89616593300616,NaN
national_anchored,946,reference,176.0,31.0,195.0,133.0,9.0,12.0,21.0,NaN,NaN
national_anchored,947,calibration,209.0,41.0,102.0,180.0,10.0,12.0,23.0,22.330226564112873,NaN
national_anchored,948,reference,158.0,39.0,174.0,161.0,10.0,13.0,22.0,NaN,NaN
national_anchored,949,calibration,221.0,34.0,135.0,143.0,11.0,12.0,21.0,21.32760773396947,NaN
national_anchored,950,reference,187.0,28.0,148.0,167.0,12.0,14.0,21.0,NaN,NaN
national_anchored,951,calibration,170.0,18.0,253.0,96.0,7.0,13.0,20.0,115.32145257544259,NaN
national_anchored,952,reference,185.0,39.0,123.0,179.0,10.0,13.0,28.0,NaN,NaN
national_anchored,953,calibration,203.0,41.0,106.0,178.0,10.0,12.0,27.0,19.72637164304457,NaN
national_anchored,954,reference,162.0,19.0,179.0,173.0,10.0,12.0,22.0,NaN,NaN
national_anchored,955,calibration,153.0,39.0,160.0,175.0,10.0,12.0,28.0,38.26959616424642,NaN
national_anchored,956,reference,207.0,46.0,99.0,178.0,9.0,12.0,26.0,NaN,NaN
national_anchored,957,calibration,190.0,23.0,160.0,160.0,11.0,13.0,20.0,21.460473594160565,NaN
national_anchored,958,reference,178.0,33.0,167.0,156.0,10.0,12.0,21.0,NaN,NaN
national_anchored,959,calibration,213.0,41.0,108.0,166.0,10.0,13.0,26.0,17.86025135857962,NaN
national_anchored,960,reference,214.0,38.0,109.0,172.0,11.0,10.0,23.0,NaN,NaN
national_anchored,961,calibration,188.0,21.0,170.0,151.0,10.0,13.0,24.0,28.018607809650067,NaN
national_anchored,962,reference,236.0,45.0,75.0,177.0,10.0,10.0,24.0,NaN,NaN
national_anchored,963,calibration,224.0,42.0,93.0,167.0,10.0,11.0,30.0,29.09918907102443,NaN
national_anchored,964,reference,212.0,44.0,109.0,162.0,10.0,14.0,26.0,NaN,NaN
national_anchored,965,calibration,167.0,46.0,134.0,181.0,12.0,12.0,25.0,27.86308213366029,NaN
national_anchored,966,reference,172.0,40.0,148.0,169.0,10.0,12.0,26.0,NaN,NaN
national_anchored,967,calibration,206.0,32.0,128.0,163.0,9.0,11.0,28.0,12.438048412732389,NaN
national_anchored,968,reference,161.0,21.0,198.0,152.0,8.0,13.0,24.0,NaN,NaN
national_anchored,969,calibration,203.0,40.0,114.0,174.0,10.0,14.0,22.0,15.707466011291825,NaN
national_anchored,970,reference,180.0,45.0,125.0,173.0,10.0,12.0,32.0,NaN,NaN
national_anchored,971,calibration,208.0,29.0,147.0,143.0,10.0,14.0,26.0,19.696810902310833,NaN
national_anchored,972,reference,222.0,23.0,168.0,126.0,6.0,11.0,21.0,NaN,NaN
national_anchored,973,calibration,179.0,36.0,146.0,170.0,11.0,14.0,21.0,19.02079613427114,NaN
national_anchored,974,reference,221.0,26.0,151.0,134.0,7.0,13.0,25.0,NaN,NaN
national_anchored,975,calibration,198.0,43.0,111.0,175.0,9.0,13.0,28.0,17.82788005387898,NaN
national_anchored,976,reference,226.0,36.0,99.0,173.0,9.0,12.0,22.0,NaN,NaN
national_anchored,977,calibration,219.0,39.0,99.0,170.0,11.0,14.0,25.0,23.448444496671524,NaN
national_anchored,978,reference,184.0,37.0,151.0,162.0,9.0,14.0,20.0,NaN,NaN
national_anchored,979,calibration,182.0,20.0,166.0,166.0,9.0,12.0,22.0,26.876370761285894,NaN
national_anchored,980,reference,220.0,22.0,160.0,136.0,10.0,13.0,16.0,NaN,NaN
national_anchored,981,calibration,192.0,43.0,128.0,167.0,11.0,12.0,24.0,13.959065949818406,NaN
national_anchored,982,reference,142.0,30.0,209.0,153.0,5.0,13.0,25.0,NaN,NaN
national_anchored,983,calibration,211.0,39.0,129.0,151.0,10.0,13.0,24.0,15.30895343319786,NaN
national_anchored,984,reference,204.0,26.0,128.0,172.0,11.0,13.0,23.0,NaN,NaN
national_anchored,985,calibration,213.0,37.0,116.0,163.0,10.0,14.0,24.0,14.995371092442003,NaN
national_anchored,986,reference,173.0,38.0,150.0,169.0,11.0,14.0,22.0,NaN,NaN
national_anchored,987,calibration,236.0,36.0,106.0,155.0,9.0,13.0,22.0,29.43715842063715,NaN
national_anchored,988,reference,204.0,38.0,125.0,164.0,10.0,14.0,22.0,NaN,NaN
national_anchored,989,calibration,213.0,36.0,134.0,149.0,11.0,11.0,23.0,16.288368055905426,NaN
national_anchored,990,reference,211.0,30.0,137.0,155.0,11.0,12.0,21.0,NaN,NaN
national_anchored,991,calibration,207.0,39.0,130.0,154.0,10.0,12.0,25.0,13.75932932270052,NaN
national_anchored,992,reference,230.0,40.0,102.0,157.0,8.0,13.0,27.0,NaN,NaN
national_anchored,993,calibration,220.0,20.0,178.0,121.0,10.0,12.0,16.0,47.961512934858916,NaN
national_anchored,994,reference,239.0,39.0,99.0,159.0,11.0,13.0,17.0,NaN,NaN
national_anchored,995,calibration,241.0,26.0,123.0,143.0,10.0,12.0,22.0,32.94148285743205,NaN
national_anchored,996,reference,211.0,38.0,109.0,173.0,10.0,14.0,22.0,NaN,NaN
national_anchored,997,calibration,172.0,24.0,189.0,149.0,9.0,13.0,21.0,43.88322372550978,NaN
national_anchored,998,reference,224.0,17.0,117.0,168.0,11.0,13.0,27.0,NaN,NaN
national_anchored,999,calibration,208.0,41.0,109.0,172.0,11.0,13.0,23.0,17.24170322655542,NaN
national_anchored,1000,reference,198.0,41.0,121.0,166.0,12.0,13.0,26.0,NaN,NaN
national_anchored,1001,calibration,231.0,37.0,119.0,146.0,9.0,13.0,22.0,25.76298499463579,NaN
national_anchored,1002,reference,211.0,16.0,200.0,113.0,6.0,11.0,20.0,NaN,NaN
national_anchored,1003,calibration,189.0,42.0,124.0,172.0,11.0,12.0,27.0,15.591818833073962,NaN
national_anchored,1004,reference,196.0,38.0,123.0,176.0,10.0,12.0,22.0,NaN,NaN
national_anchored,1005,calibration,210.0,39.0,113.0,165.0,9.0,12.0,29.0,15.645173536434246,NaN
national_anchored,1006,reference,191.0,26.0,206.0,110.0,10.0,13.0,21.0,NaN,NaN
national_anchored,1007,calibration,215.0,38.0,114.0,163.0,9.0,13.0,25.0,16.052361913810845,NaN
national_anchored,1008,reference,171.0,46.0,131.0,177.0,11.0,12.0,29.0,NaN,NaN
national_anchored,1009,calibration,208.0,39.0,120.0,164.0,8.0,12.0,26.0,13.413576049421703,NaN
national_anchored,1010,reference,221.0,38.0,81.0,189.0,7.0,13.0,28.0,NaN,NaN
national_anchored,1011,calibration,186.0,38.0,146.0,162.0,9.0,13.0,23.0,16.072926126632847,NaN
national_anchored,1012,reference,167.0,37.0,152.0,171.0,10.0,13.0,27.0,NaN,NaN
national_anchored,1013,calibration,180.0,27.0,191.0,137.0,10.0,11.0,21.0,45.83868211669724,NaN
national_anchored,1014,reference,201.0,23.0,179.0,134.0,10.0,13.0,17.0,NaN,NaN
national_anchored,1015,calibration,234.0,43.0,87.0,164.0,8.0,12.0,29.0,37.34935364764404,NaN
national_anchored,1016,reference,178.0,43.0,124.0,180.0,10.0,12.0,30.0,NaN,NaN
national_anchored,1017,calibration,202.0,25.0,191.0,116.0,10.0,12.0,21.0,54.184897929863595,NaN
national_anchored,1018,reference,218.0,33.0,108.0,175.0,10.0,14.0,19.0,NaN,NaN
national_anchored,1019,calibration,204.0,39.0,109.0,176.0,11.0,13.0,25.0,17.648222012924993,NaN
national_anchored,1020,reference,163.0,33.0,182.0,159.0,7.0,14.0,19.0,NaN,NaN
national_anchored,1021,calibration,180.0,23.0,199.0,137.0,7.0,12.0,19.0,52.239281889722676,NaN
national_anchored,1022,reference,198.0,43.0,106.0,189.0,10.0,11.0,20.0,NaN,NaN
national_anchored,1023,calibration,188.0,35.0,160.0,154.0,8.0,12.0,20.0,21.23617830048857,NaN
national_anchored,1024,reference,195.0,37.0,143.0,161.0,10.0,12.0,19.0,NaN,NaN
national_anchored,1025,calibration,192.0,34.0,133.0,169.0,8.0,14.0,27.0,13.217441635808623,NaN
national_anchored,1026,reference,217.0,39.0,118.0,160.0,7.0,12.0,24.0,NaN,NaN
national_anchored,1027,calibration,202.0,24.0,150.0,156.0,12.0,11.0,22.0,17.062490860842683,NaN
national_anchored,1028,reference,190.0,38.0,149.0,151.0,9.0,13.0,27.0,NaN,NaN
national_anchored,1029,calibration,202.0,35.0,133.0,160.0,9.0,14.0,24.0,12.005113413051614,NaN
national_anchored,1030,reference,208.0,40.0,114.0,176.0,8.0,14.0,17.0,NaN,NaN
national_anchored,1031,calibration,179.0,39.0,157.0,159.0,9.0,12.0,22.0,22.05068448494009,NaN
national_anchored,1032,reference,209.0,25.0,144.0,158.0,9.0,13.0,19.0,NaN,NaN
national_anchored,1033,calibration,218.0,31.0,143.0,145.0,7.0,11.0,22.0,20.52629916296578,NaN
national_anchored,1034,reference,173.0,44.0,118.0,189.0,10.0,11.0,32.0,NaN,NaN
national_anchored,1035,calibration,187.0,38.0,128.0,176.0,9.0,13.0,26.0,16.059643389095815,NaN
national_anchored,1036,reference,208.0,26.0,148.0,153.0,7.0,13.0,22.0,NaN,NaN
national_anchored,1037,calibration,208.0,20.0,154.0,150.0,10.0,13.0,22.0,21.262451702009574,NaN
national_anchored,1038,reference,168.0,27.0,214.0,125.0,8.0,12.0,23.0,NaN,NaN
national_anchored,1039,calibration,175.0,41.0,143.0,170.0,11.0,13.0,24.0,20.565860540177457,NaN
national_anchored,1040,reference,200.0,25.0,136.0,168.0,11.0,13.0,24.0,NaN,NaN
national_anchored,1041,calibration,216.0,27.0,145.0,140.0,11.0,14.0,24.0,22.62592536056277,NaN
national_anchored,1042,reference,232.0,43.0,62.0,191.0,8.0,12.0,29.0,NaN,NaN
national_anchored,1043,calibration,152.0,33.0,194.0,160.0,7.0,12.0,19.0,55.012091525957715,NaN
national_anchored,1044,reference,230.0,37.0,87.0,169.0,10.0,14.0,30.0,NaN,NaN
national_anchored,1045,calibration,197.0,35.0,131.0,174.0,10.0,13.0,17.0,14.13338981827469,NaN
national_anchored,1046,reference,212.0,21.0,137.0,163.0,9.0,12.0,23.0,NaN,NaN
national_anchored,1047,calibration,225.0,23.0,127.0,161.0,6.0,10.0,25.0,20.208820325626046,NaN
national_anchored,1048,reference,215.0,40.0,96.0,175.0,9.0,14.0,28.0,NaN,NaN
national_anchored,1049,calibration,202.0,15.0,194.0,128.0,7.0,13.0,18.0,52.0871036486959,NaN
national_anchored,1050,reference,181.0,26.0,182.0,149.0,9.0,12.0,18.0,NaN,NaN
national_anchored,1051,calibration,198.0,40.0,133.0,155.0,12.0,13.0,26.0,13.614174829830556,NaN
national_anchored,1052,reference,225.0,25.0,117.0,170.0,12.0,9.0,19.0,NaN,NaN
national_anchored,1053,calibration,225.0,44.0,77.0,179.0,9.0,12.0,31.0,42.29465161814508,NaN
national_anchored,1054,reference,139.0,42.0,166.0,179.0,10.0,13.0,28.0,NaN,NaN
national_anchored,1055,calibration,250.0,43.0,71.0,167.0,10.0,11.0,25.0,56.9901471286358,NaN
national_anchored,1056,reference,176.0,41.0,134.0,178.0,11.0,14.0,23.0,NaN,NaN
national_anchored,1057,calibration,194.0,38.0,118.0,181.0,9.0,13.0,24.0,17.523943110576898,NaN
national_anchored,1058,reference,164.0,21.0,168.0,179.0,9.0,14.0,22.0,NaN,NaN
national_anchored,1059,calibration,210.0,44.0,93.0,180.0,8.0,12.0,30.0,28.171070945189573,NaN
national_anchored,1060,reference,226.0,18.0,161.0,132.0,6.0,13.0,21.0,NaN,NaN
national_anchored,1061,calibration,144.0,40.0,188.0,161.0,11.0,12.0,21.0,56.26332082854111,NaN
national_anchored,1062,reference,219.0,27.0,155.0,137.0,10.0,13.0,16.0,NaN,NaN
national_anchored,1063,calibration,212.0,38.0,117.0,165.0,9.0,10.0,26.0,14.643616925055039,NaN
national_anchored,1064,reference,219.0,27.0,129.0,156.0,8.0,12.0,26.0,NaN,NaN
national_anchored,1065,calibration,243.0,42.0,78.0,164.0,11.0,12.0,27.0,47.95044361819447,NaN
national_anchored,1066,reference,212.0,37.0,108.0,174.0,10.0,12.0,24.0,NaN,NaN
national_anchored,1067,calibration,232.0,25.0,126.0,150.0,8.0,13.0,23.0,25.074056366123134,NaN
national_anchored,1068,reference,202.0,20.0,172.0,143.0,8.0,14.0,18.0,NaN,NaN
national_anchored,1069,calibration,198.0,39.0,122.0,169.0,10.0,12.0,27.0,13.177061688642222,NaN
national_anchored,1070,reference,243.0,28.0,79.0,179.0,9.0,11.0,28.0,NaN,NaN
national_anchored,1071,calibration,179.0,26.0,166.0,162.0,12.0,12.0,20.0,26.36323880177022,NaN
national_anchored,1072,reference,182.0,29.0,162.0,155.0,10.0,13.0,26.0,NaN,NaN
national_anchored,1073,calibration,172.0,39.0,133.0,183.0,10.0,13.0,27.0,24.718484950700645,NaN
