Departement,CodCirElec,LibCirElec,NbSap,NbSiePourvus,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,Abstentions_RapportInscrits,Votants_RapportInscrits,Blancs_RapportInscrits,Blancs_RapportVotants,Nuls_RapportInscrits,Nuls_RapportVotants,Exprimes_RapportInscrits,Exprimes_RapportVotants,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",1,BARBET,Didier,M.,DVD,Divers droite,1546,"2,95","1,9",NON
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",2,NOUCHY,Thierry,M.,EXG,Extràme gauche,596,"1,14","0,73",NON
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",3,BRISARD,LÇo,M.,LR,Les RÇpublicains,2316,"4,42","2,84",NON
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",4,CASENAVE-PêRê,Sylvie,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),13565,"25,88","16,66",QUALIF T2
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",5,BRUGADE,Jean-Michel,M.,REG,RÇgionaliste,217,"0,41","0,27",NON
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",6,LEBOUCHER,Elise,Mme,UG,Union de la gauche,13600,"25,94","16,7",QUALIF T2
72,7204,4äme circonscription,1,0,81439,27296,54143,1247,472,52424,"33,52","66,48","1,53","2,3","0,58","0,87","64,37","96,83",7,LE PEN,Marie-Caroline,Mme,RN,Rassemblement National,20584,"39,26","25,28",QUALIF T2
72,7205,5äme circonscription,1,0,87980,28903,59077,1367,497,57213,"32,85","67,15","1,55","2,31","0,56","0,84","65,03","96,84",1,ROUILLON,Christophe,M.,UG,Union de la gauche,15261,"26,67","17,35",QUALIF T2
72,7205,5äme circonscription,1,0,87980,28903,59077,1367,497,57213,"32,85","67,15","1,55","2,31","0,56","0,84","65,03","96,84",2,GRELIER,Jean-Carles,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),17898,"31,28","20,34",QUALIF T2
72,7205,5äme circonscription,1,0,87980,28903,59077,1367,497,57213,"32,85","67,15","1,55","2,31","0,56","0,84","65,03","96,84",3,FOUQUET,Karine,Mme,EXG,Extràme gauche,899,"1,57","1,02",NON
72,7205,5äme circonscription,1,0,87980,28903,59077,1367,497,57213,"32,85","67,15","1,55","2,31","0,56","0,84","65,03","96,84",4,BAYLE DE JESSê,CÇcile,Mme,DSV,Droite souverainiste,1285,"2,25","1,46",NON
72,7205,5äme circonscription,1,0,87980,28903,59077,1367,497,57213,"32,85","67,15","1,55","2,31","0,56","0,84","65,03","96,84",5,VAUGARNY,Pierre,M.,RN,Rassemblement National,21870,"38,23","24,86",QUALIF T2
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",1,PEYRARD,Guy-Alain,M.,REC,Reconquàte !,828,"1,25","0,88",NON
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",2,CASEJUANE,Adrien,M.,EXG,Extràme gauche,450,"0,68","0,48",NON
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",3,CHAUVEAU,Jean-Pierre,M.,DSV,Droite souverainiste,193,"0,29","0,21",NON
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",4,GRANATA,Christel,Mme,UG,Union de la gauche,15212,"22,93","16,16",QUALIF T2
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",5,DEGOIS,Typhanie,Mme,UXD,Union de l'extràme droite,23992,"36,16","25,49",QUALIF T2
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",6,FERRARI,Marina,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),23381,"35,24","24,84",QUALIF T2
73,7301,1äre circonscription,1,0,94116,26053,68063,1130,585,66348,"27,68","72,32","1,2","1,66","0,62","0,86","70,5","97,48",7,EXERTIER,FrÇdÇric,M.,ECO,Ecologistes,2292,"3,45","2,44",NON
73,7302,2äme circonscription,1,0,75626,24026,51600,746,385,50469,"31,77","68,23","0,99","1,45","0,51","0,75","66,73","97,81",1,ROLLAND,Vincent,M.,LR,Les RÇpublicains,18593,"36,84","24,59",QUALIF T2
73,7302,2äme circonscription,1,0,75626,24026,51600,746,385,50469,"31,77","68,23","0,99","1,45","0,51","0,75","66,73","97,81",2,RACT-BRANCAZ,Pauline,Mme,RN,Rassemblement National,17762,"35,19","23,49",QUALIF T2
73,7302,2äme circonscription,1,0,75626,24026,51600,746,385,50469,"31,77","68,23","0,99","1,45","0,51","0,75","66,73","97,81",3,BETTOLI,Morgane,Mme,REC,Reconquàte !,441,"0,87","0,58",NON
73,7302,2äme circonscription,1,0,75626,24026,51600,746,385,50469,"31,77","68,23","0,99","1,45","0,51","0,75","66,73","97,81",4,CICERI,Mathieu,M.,DSV,Droite souverainiste,488,"0,97","0,65",NON
